model,metric,n_pairs_total,n_pairs_valid,raw_gap,raw_p,raw_effect_size,length_controlled_gap,length_controlled_p,length_controlled_effect_size,length_and_content_controlled_gap,length_and_content_controlled_p,length_and_content_controlled_effect_size,raw_q,raw_q_by,length_controlled_q,length_controlled_q_by,length_and_content_controlled_q,length_and_content_controlled_q_by
phrase_function_1gram_psalm,content_distance,11026,11026,0.025032110706573074,0.00029997000299970003,3.654118348178173,0.025536148468966034,0.00029997000299970003,3.7323628745721176,nan,nan,nan,0.0004090500040905,0.001634149502244481,0.0004090500040905,0.001634149502244481,nan,nan
phrase_function_1gram_psalm,structural_distance,11026,11026,-4.6294120479258e-18,0.7256274372562743,-0.6229204892124932,-3.1176070177262807e-18,0.6531346865313469,-0.426699168059579,-1.923917580319363e-18,0.5948405159484051,-0.2707341715333595,0.8707529247075292,1.0,0.890638208906382,1.0,0.775922407759224,1.0
phrase_function_1gram_psalm,adjacent_similarity_distance,11026,11026,-2.3497813176187347e-18,0.605039496050395,-0.3028190009203113,-1.3891857587667435e-18,0.5563443655634437,-0.18392533587761326,-1.7398151981908953e-18,0.5745425457454254,-0.2273880603005916,0.6848204068482041,1.0,0.641935806419358,1.0,0.6629337066293369,1.0
phrase_function_1gram_psalm,step_magnitude_distance,11026,11026,0.0,1.0,nan,0.0,1.0,nan,0.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0
phrase_function_1gram_psalm,turning_angle_distance,11026,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
phrase_marginal_typ_function,content_distance,9730,9730,0.023115592235919052,9.999000099990002e-05,4.422825134130945,0.022570772597334286,9.999000099990002e-05,4.316811987165794,nan,nan,nan,0.00029997000299970003,0.0011983763016459527,0.00018748125187481254,0.0007489851885287205,nan,nan
phrase_marginal_typ_function,structural_distance,9730,9730,0.012188310739260244,9.999000099990002e-05,4.147734391733085,0.008839110928770903,0.0011998800119988001,3.143872172538061,0.002037573498551307,0.1628837116288371,0.9980037609286985,0.0003333000033330001,0.0013315292240510587,0.007124287571242876,0.028461437164091375,0.775922407759224,1.0
phrase_marginal_typ_function,adjacent_similarity_distance,9730,9730,0.008166207590919794,9.999000099990002e-05,3.7737060260017437,0.00781797671532615,0.00019998000199980003,3.607724166091713,0.003987388426683138,0.016298370162983702,2.147289016296815,0.0029997000299970002,0.011983763016459526,0.0029997000299970007,0.011983763016459528,0.12223777622237778,0.48833834292072575
phrase_marginal_typ_function,step_magnitude_distance,9730,9730,0.008904985461321624,0.0004999500049995,3.3000680564443443,0.007918079708768668,0.0015998400159984002,2.957552511765356,0.002854575497546712,0.10368963103689631,1.2800500817891645,0.004999500049995,0.019972938360765875,0.011998800119988003,0.04793505206583811,0.5184481551844815,1.0
phrase_marginal_typ_function,turning_angle_distance,9730,2701,0.004343079324464677,0.27857214278572145,0.6787424042272449,0.0031181722684948034,0.32686731326867313,0.4967305143398347,-0.0022661589737446707,0.6095390460953904,-0.3765628859889923,0.30446955304469553,0.9682539030479237,0.385628103856281,1.0,0.9023264340232643,1.0
phrase_marginal_typ_function_psalm,content_distance,11026,11026,0.015542282648864009,0.00029997000299970003,3.8229470170624467,0.015826351670196047,0.00019998000199980003,3.897938765890581,nan,nan,nan,0.0004090500040905,0.001634149502244481,0.00029997000299970003,0.0011983763016459527,nan,nan
phrase_marginal_typ_function_psalm,structural_distance,11026,11026,-3.3736463064281354e-18,0.5924407559244076,-0.2690039763393358,-4.21333308599275e-18,0.6162383761623837,-0.33767318835497095,-3.867259332994507e-18,0.6062393760623938,-0.30945354139231834,0.8451328780165462,1.0,0.890638208906382,1.0,0.775922407759224,1.0
phrase_marginal_typ_function_psalm,adjacent_similarity_distance,11026,11026,-1.552882545607699e-17,0.940905909409059,-1.5186476912197397,-1.48047776477143e-17,0.9303069693030697,-1.4484524194180668,-1.7857489475143412e-17,0.9654034596540346,-1.752178026849898,0.940905909409059,1.0,0.9623865199686928,1.0,0.9654034596540346,1.0
phrase_marginal_typ_function_psalm,step_magnitude_distance,11026,11026,0.0,1.0,nan,0.0,1.0,nan,0.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0
phrase_marginal_typ_function_psalm,turning_angle_distance,11026,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
phrase_rela_1gram,content_distance,9730,9730,0.0003968007443813379,0.020597940205979402,2.158703375592887,0.0004041398965702975,0.0183981601839816,2.2000741943086277,nan,nan,nan,0.02130821400618559,0.08512604073760906,0.019032579500670624,0.07603491017339838,nan,nan
phrase_rela_1gram,structural_distance,9730,9730,0.004529306038506417,0.23277672232776722,0.7287049287879824,0.005563251664218739,0.18818118188181182,0.8983423116328461,-0.0007135006012382139,0.545045495450455,-0.1322561977885582,0.410782451166648,1.0,0.37636236376362364,1.0,0.775922407759224,1.0
phrase_rela_1gram,adjacent_similarity_distance,9730,9730,0.0016863153416600551,0.18138186181381863,0.9299860455116598,0.002113519752053479,0.12518748125187482,1.1719493844624627,0.0001429240543653419,0.4550544945505449,0.09875846031415643,0.3571221825185903,1.0,0.25037496250374963,1.0,0.6629337066293369,1.0
phrase_rela_1gram,step_magnitude_distance,9730,9730,0.004644811710748813,0.05579442055794421,1.5934546157345602,0.004984981185317675,0.04459554044595541,1.7108978514459874,0.0018181644514669154,0.22647735226477353,0.7630462443594559,0.11955947262416616,0.47763855451317255,0.12162420121624201,0.485887118667359,0.8895777088957773,1.0
phrase_rela_1gram,turning_angle_distance,9730,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
