model,metric,source,genre,gap,p_perm,p_maxT,perm_q,perm_q_by,maxT_q,maxT_q_by
syntax_full_signature_inventory,turning_angle_distance,length_and_content_controlled,Royal,-0.005526659517255678,0.7806147992390107,1.0,0.8543627088561607,1.0,1.0,1.0
syntax_full_signature_inventory,turning_angle_distance,length_and_content_controlled,Thanksgiving,-0.004047323556263048,0.6921908234579155,1.0,0.9680455365193867,1.0,1.0,1.0
syntax_full_signature_inventory,turning_angle_distance,length_and_content_controlled,Trust,0.013220387664515946,0.2103030929967932,0.5394460553944606,0.4832984931626166,1.0,1.0,1.0
syntax_full_signature_inventory,turning_angle_distance,length_and_content_controlled,Wisdom,-0.010683174011433517,0.8480249271283546,1.0,0.8614147943988024,1.0,1.0,1.0
syntax_complexity_core_psalm,content_distance,raw,Hymn,0.0011608131668146924,0.1830816918308169,0.8719128087191281,1.0,1.0,1.0,1.0
syntax_complexity_core_psalm,content_distance,raw,Lament,0.003312243327776157,9.999000099990002e-05,0.004299570042995701,0.00011169095856371809,0.000739244522245268,0.11182881711828817,0.7401569611984393
syntax_complexity_core_psalm,content_distance,raw,Praise,-0.0008838060080402178,0.7941205879412059,1.0,0.9921007899210079,1.0,1.0,1.0
syntax_complexity_core_psalm,content_distance,raw,Royal,0.001341977670228929,0.1924807519248075,0.7411258874112588,0.27219500272195,1.0,1.0,1.0
syntax_complexity_core_psalm,content_distance,raw,Thanksgiving,0.0011502294645483369,0.29187081291870814,0.8774122587741225,0.2932673239853048,1.0,0.8816104035529461,1.0
syntax_complexity_core_psalm,content_distance,raw,Trust,0.0018875352569393343,0.11908809119088092,0.2920707929207079,0.8745943587459435,1.0,1.0,1.0
syntax_complexity_core_psalm,content_distance,raw,Wisdom,0.0024914764222644624,0.0100989901009899,0.066993300669933,0.029113653051872725,0.192693381970288,0.16723771409841265,1.0
syntax_complexity_core_psalm,content_distance,length_controlled,Hymn,0.0013333420800309779,0.11858814118588142,0.7465253474652535,1.0,1.0,1.0,1.0
syntax_complexity_core_psalm,content_distance,length_controlled,Lament,0.0033888716008802448,9.999000099990002e-05,0.0035996400359964,0.00010908000109080001,0.0007219634814655086,0.08442905709429056,0.5588072551072355
syntax_complexity_core_psalm,content_distance,length_controlled,Praise,-0.0008529032965588074,0.7876212378762124,1.0,0.9909800386867788,1.0,1.0,1.0
syntax_complexity_core_psalm,content_distance,length_controlled,Royal,0.001282097556950689,0.21307869213078692,0.787021297870213,0.30401611001690526,1.0,1.0,1.0
syntax_complexity_core_psalm,content_distance,length_controlled,Thanksgiving,0.001164832484141498,0.284971502849715,0.8696130386961304,0.28633500286335,1.0,0.8737738666324755,1.0
syntax_complexity_core_psalm,content_distance,length_controlled,Trust,0.001991430321709786,0.09529047095290472,0.22807719228077192,0.855187208551872,1.0,1.0,1.0
syntax_complexity_core_psalm,content_distance,length_controlled,Wisdom,0.002139262690841158,0.031296870312968704,0.1630836916308369,0.08417579294702109,0.5571309857300389,0.361809972848869,1.0
syntax_complexity_core_psalm,structural_distance,raw,Hymn,2.683157974670435e-09,0.29077092290770923,0.9098090190980902,0.32137838847694183,1.0,1.0,1.0
syntax_complexity_core_psalm,structural_distance,raw,Lament,1.2078400236731765e-09,0.35356464353564643,0.9745025497450255,0.7071292870712929,1.0,1.0,1.0
syntax_complexity_core_psalm,structural_distance,raw,Praise,4.505868128389176e-10,0.45295470452954706,0.9924007599240076,0.9559848035296973,1.0,1.0,1.0
syntax_complexity_core_psalm,structural_distance,raw,Royal,-2.083363939032611e-08,0.9903009699030098,1.0,0.9973752028138474,1.0,1.0,1.0
syntax_complexity_core_psalm,structural_distance,raw,Thanksgiving,1.3210981634101724e-08,0.13188681131886812,0.4380561943805619,0.26630990747079136,1.0,0.8931242798050292,1.0
syntax_complexity_core_psalm,structural_distance,raw,Trust,-5.969612687519334e-09,0.5816418358164184,1.0,0.6497063059651481,1.0,1.0,1.0
syntax_complexity_core_psalm,structural_distance,raw,Wisdom,4.715556711952479e-09,0.2766723327667233,0.7795220477952205,1.0,1.0,1.0,1.0
syntax_complexity_core_psalm,structural_distance,length_controlled,Hymn,3.6798630928959954e-09,0.22697730226977303,0.8357164283571643,0.44132428862376916,1.0,1.0,1.0
syntax_complexity_core_psalm,structural_distance,length_controlled,Lament,1.6505240386584454e-09,0.3027697230276972,0.9573042695730427,0.629521206295212,1.0,1.0,1.0
syntax_complexity_core_psalm,structural_distance,length_controlled,Praise,6.291127777127489e-10,0.43195680431956807,0.9883011698830118,0.9400096259804073,1.0,1.0,1.0
