model,n_true,n_baseline,prevalence,average_precision,true_effect_size,baseline_effect_size,gap,separation_auc,separation_p
lexeme_icf_spacing8_psalm,1110,2784,0.2850539291217257,0.2976455491900665,1.114784132397113,1.114784132397113,0.0,0.524837851524353,0.002318712417036295
homograph_icf_position4_psalm,1110,2784,0.2850539291217257,0.2970036172899482,6.394072559905801,6.394072559905801,0.0,0.5187907814979553,0.0179372336715459
word_consonantal_icf_spacing4,957,2513,0.27579250720461096,0.2953834344076548,0.48992474755432724,0.3527735434287668,0.13715120412556042,0.5395558476448059,0.0001549809385323897
lexeme_icf_spacing8,1028,2629,0.28110473065354113,0.29306168845768865,0.4643981298317106,0.4761584358573967,-0.011760306025686118,0.497163861989975,0.6052908897399902
homograph_icf_spacing8,1034,2654,0.2803687635574837,0.2916987777023404,0.4479883982509476,0.473061625130272,-0.0250732268793243,0.4937330484390259,0.723118245601654
homograph_icf_spacing4,1034,2654,0.2803687635574837,0.2904545895414169,0.3885120736662888,0.3634878993892017,0.0250241742770871,0.5120474100112915,0.1275094300508499
homograph_icf_spacing4_psalm,1110,2784,0.2850539291217257,0.2881114022480973,0.8987171828499233,0.8987171828499233,0.0,0.5066457390785217,0.2462822049856186
word_cantillation_icf_position2_psalm,1110,2784,0.2850539291217257,0.28542960649576965,7.407207393474261,7.407207393474261,0.0,0.4802890717983246,0.9871032238006592
word_cantillation_icf_spacing2_psalm,1110,2784,0.2850539291217257,0.28538808999264176,0.6601091881860347,0.6601091881860347,0.0,0.4886128604412079,0.8898035287857056
lexeme_icf_spacing4,1028,2629,0.28110473065354113,0.28476688624723245,0.4023832759292637,0.36367080589634765,0.03871247003291606,0.5086777210235596,0.20694541931152344
word_vocalized_icf_position4_psalm,1110,2784,0.2850539291217257,0.2841551084109772,7.4949080151977405,7.4949080151977405,0.0,0.49593639373779297,0.6698874235153198
lexeme_icf_spacing2,1028,2629,0.28110473065354113,0.2838866086062987,0.17883291360290726,0.14672293444585557,0.03210997915705169,0.5037145614624023,0.36325603723526
word_consonantal_icf_spacing2,957,2513,0.27579250720461096,0.2828543517263714,0.23663386348258575,0.15862617066253915,0.0780076928200466,0.5208957195281982,0.028343256562948227
word_vocalized_icf_spacing2_psalm,1110,2784,0.2850539291217257,0.282841543837387,0.6349039813377442,0.6349039813377442,0.0,0.4950188398361206,0.7043750882148743
word_cantillation_icf_spacing2,647,1705,0.27508503401360546,0.28244049977388763,0.20767708014257336,0.21048611361842567,-0.0028090334758523183,0.5052695274353027,0.3452744483947754
homograph_icf_spacing2,1034,2654,0.2803687635574837,0.2824187781130231,0.1597374900354143,0.1458896283204419,0.0138478617149723,0.5035902261734009,0.367222785949707
