model,metric,source,genre,gap,p_perm,p_maxT,perm_q,perm_q_by,maxT_q,maxT_q_by
morph_atomic_core_psalm,structural_distance,length_and_content_controlled,Thanksgiving,4.55882374132228e-17,0.1232876712328767,0.47485251474852513,0.597945205479452,1.0,1.0,1.0
morph_atomic_core_psalm,structural_distance,length_and_content_controlled,Trust,-8.349075245096583e-17,0.9618038196180382,1.0,0.9618038196180382,1.0,1.0,1.0
morph_atomic_core_psalm,structural_distance,length_and_content_controlled,Wisdom,-2.452068662951044e-18,0.5068493150684932,1.0,0.6643835616438356,1.0,1.0,1.0
morph_atomic_core_psalm,adjacent_similarity_distance,raw,Hymn,2.829980258848438e-17,0.11238876112388761,0.7385261473852615,1.0,1.0,1.0,1.0
morph_atomic_core_psalm,adjacent_similarity_distance,raw,Lament,6.813174610499215e-19,0.46505349465053497,1.0,0.7275836932435789,1.0,1.0,1.0
morph_atomic_core_psalm,adjacent_similarity_distance,raw,Praise,-1.95816859159804e-17,0.894010598940106,1.0,0.9756584781082331,1.0,1.0,1.0
morph_atomic_core_psalm,adjacent_similarity_distance,raw,Royal,3.4380527557137153e-17,0.15678432156784322,0.6223377662233777,0.7280598027153806,1.0,1.0,1.0
morph_atomic_core_psalm,adjacent_similarity_distance,raw,Thanksgiving,1.706953839785891e-17,0.31156884311568844,0.9115088491150884,0.5302136453021364,1.0,1.0,1.0
morph_atomic_core_psalm,adjacent_similarity_distance,raw,Trust,1.5398198127085495e-17,0.4022597740225977,0.9362063793620637,0.7535143037420395,1.0,1.0,1.0
morph_atomic_core_psalm,adjacent_similarity_distance,raw,Wisdom,-4.009138700035288e-17,0.8926107389261074,1.0,0.9411221921286133,1.0,1.0,1.0
morph_atomic_core_psalm,adjacent_similarity_distance,length_controlled,Hymn,2.4147611109094722e-17,0.14978502149785022,0.809019098090191,1.0,1.0,1.0,1.0
morph_atomic_core_psalm,adjacent_similarity_distance,length_controlled,Lament,-1.1628677061299507e-18,0.5169483051694831,1.0,0.8065590266370188,1.0,1.0,1.0
morph_atomic_core_psalm,adjacent_similarity_distance,length_controlled,Praise,-2.0325410390395265e-17,0.902009799020098,1.0,0.9771506365846933,1.0,1.0,1.0
morph_atomic_core_psalm,adjacent_similarity_distance,length_controlled,Royal,3.582164076827241e-17,0.1294870512948705,0.5834416558344165,0.6460314752838442,1.0,1.0,1.0
morph_atomic_core_psalm,adjacent_similarity_distance,length_controlled,Thanksgiving,1.6718092762471013e-17,0.31686831316868314,0.9212078792120788,0.5392320417081099,1.0,1.0,1.0
morph_atomic_core_psalm,adjacent_similarity_distance,length_controlled,Trust,1.2897792863709707e-17,0.4072592740725927,0.965003499650035,0.8417486120240435,1.0,1.0,1.0
morph_atomic_core_psalm,adjacent_similarity_distance,length_controlled,Wisdom,-3.16147854425229e-17,0.8354164583541646,1.0,0.8808195267429779,1.0,1.0,1.0
morph_atomic_core_psalm,adjacent_similarity_distance,length_and_content_controlled,Hymn,2.453209406534793e-17,0.146985301469853,0.8044195580441956,1.0,1.0,1.0,1.0
morph_atomic_core_psalm,adjacent_similarity_distance,length_and_content_controlled,Lament,1.0284132124788667e-18,0.45735426457354267,0.9998000199980002,0.8215437715487711,1.0,1.0,1.0
morph_atomic_core_psalm,adjacent_similarity_distance,length_and_content_controlled,Praise,-1.9242373818998838e-17,0.89001099890011,1.0,0.987900098879001,1.0,1.0,1.0
morph_atomic_core_psalm,adjacent_similarity_distance,length_and_content_controlled,Royal,3.7267869675299515e-17,0.11638836116388361,0.5521447855214479,0.755138771837102,1.0,1.0,1.0
morph_atomic_core_psalm,adjacent_similarity_distance,length_and_content_controlled,Thanksgiving,1.883925783929107e-17,0.297970202979702,0.8984101589841016,0.5651550229592426,1.0,1.0,1.0
morph_atomic_core_psalm,adjacent_similarity_distance,length_and_content_controlled,Trust,1.468161897506539e-17,0.37366263373662634,0.943005699430057,0.8522214445222144,1.0,1.0,1.0
morph_atomic_core_psalm,adjacent_similarity_distance,length_and_content_controlled,Wisdom,-3.1260512955993807e-17,0.8322167783221678,1.0,0.8774459510570682,1.0,1.0,1.0
morph_atomic_core_psalm,step_magnitude_distance,raw,Hymn,0.0,1.0,1.0,1.0,1.0,1.0,1.0
morph_atomic_core_psalm,step_magnitude_distance,raw,Lament,0.0,1.0,1.0,1.0,1.0,1.0,1.0
morph_atomic_core_psalm,step_magnitude_distance,raw,Praise,0.0,1.0,1.0,1.0,1.0,1.0,1.0
morph_atomic_core_psalm,step_magnitude_distance,raw,Royal,0.0,1.0,1.0,1.0,1.0,1.0,1.0
morph_atomic_core_psalm,step_magnitude_distance,raw,Thanksgiving,0.0,1.0,1.0,1.0,1.0,1.0,1.0
morph_atomic_core_psalm,step_magnitude_distance,raw,Trust,0.0,1.0,1.0,1.0,1.0,1.0,1.0
morph_atomic_core_psalm,step_magnitude_distance,raw,Wisdom,0.0,1.0,1.0,1.0,1.0,1.0,1.0
morph_atomic_core_psalm,step_magnitude_distance,length_controlled,Hymn,0.0,1.0,1.0,1.0,1.0,1.0,1.0
morph_atomic_core_psalm,step_magnitude_distance,length_controlled,Lament,0.0,1.0,1.0,1.0,1.0,1.0,1.0
morph_atomic_core_psalm,step_magnitude_distance,length_controlled,Praise,0.0,1.0,1.0,1.0,1.0,1.0,1.0
morph_atomic_core_psalm,step_magnitude_distance,length_controlled,Royal,0.0,1.0,1.0,1.0,1.0,1.0,1.0
morph_atomic_core_psalm,step_magnitude_distance,length_controlled,Thanksgiving,0.0,1.0,1.0,1.0,1.0,1.0,1.0
morph_atomic_core_psalm,step_magnitude_distance,length_controlled,Trust,0.0,1.0,1.0,1.0,1.0,1.0,1.0
morph_atomic_core_psalm,step_magnitude_distance,length_controlled,Wisdom,0.0,1.0,1.0,1.0,1.0,1.0,1.0
morph_atomic_core_psalm,step_magnitude_distance,length_and_content_controlled,Hymn,0.0,1.0,1.0,1.0,1.0,1.0,1.0
morph_atomic_core_psalm,step_magnitude_distance,length_and_content_controlled,Lament,0.0,1.0,1.0,1.0,1.0,1.0,1.0
morph_atomic_core_psalm,step_magnitude_distance,length_and_content_controlled,Praise,0.0,1.0,1.0,1.0,1.0,1.0,1.0
morph_atomic_core_psalm,step_magnitude_distance,length_and_content_controlled,Royal,0.0,1.0,1.0,1.0,1.0,1.0,1.0
morph_atomic_core_psalm,step_magnitude_distance,length_and_content_controlled,Thanksgiving,0.0,1.0,1.0,1.0,1.0,1.0,1.0
morph_atomic_core_psalm,step_magnitude_distance,length_and_content_controlled,Trust,0.0,1.0,1.0,1.0,1.0,1.0,1.0
morph_atomic_core_psalm,step_magnitude_distance,length_and_content_controlled,Wisdom,0.0,1.0,1.0,1.0,1.0,1.0,1.0
morph_full_all,content_distance,raw,Hymn,0.002568753751628964,0.027997200279972004,0.3999600039996,0.18622137786221377,0.9603571328874367,1.0,1.0
morph_full_all,content_distance,raw,Lament,0.004073726523966826,9.999000099990002e-05,0.09069093090690931,0.00024869307941000773,0.0012825282223389912,0.3033455275162139,1.0
morph_full_all,content_distance,raw,Praise,0.003396993466080904,9.999000099990002e-05,0.18808119188081193,0.0003730396191150116,0.0019237923335084872,0.6560701072749868,1.0
