model,metric,n_pairs_total,n_pairs_valid,raw_gap,raw_p,raw_effect_size,length_controlled_gap,length_controlled_p,length_controlled_effect_size,length_and_content_controlled_gap,length_and_content_controlled_p,length_and_content_controlled_effect_size,raw_q,raw_q_by,length_controlled_q,length_controlled_q_by,length_and_content_controlled_q,length_and_content_controlled_q_by
morph_prs_gn_atomic,step_magnitude_distance,11026,11026,0.005333086457803671,0.0105989401059894,2.3426869246592443,0.003716818738834696,0.04999500049995,1.6687635667431666,0.001599913676164825,0.22697730226977303,0.7458168440843462,0.03191726281917263,0.1965730307716401,0.12862791390763836,0.7921975960754867,0.7596910763469107,1.0
morph_prs_gn_atomic,turning_angle_distance,11026,3,,,,,,,,,,,,,,,
morph_nu_sp_plus,content_distance,11026,11026,0.007899599630952138,9.999000099990002e-05,4.268338135689305,0.008350725915621266,9.999000099990002e-05,4.542957651922662,,,,0.00014169706024050002,0.0008726882609173813,0.00012099246696334935,0.0007451721679979465,,
morph_nu_sp_plus,structural_distance,11026,11026,0.005374368733210955,0.007499250074992501,2.467539013532902,0.002759105837064916,0.08289171082891711,1.3786989316811742,0.0015083603476321009,0.22317768223177684,0.76342435729901,0.019108666056471275,0.11768704672467567,0.20152571898773425,1.0,0.5767795313491907,1.0
morph_nu_sp_plus,adjacent_similarity_distance,11026,11026,0.005517903397694465,9.999000099990002e-05,3.8928854497252936,0.004671404313847165,0.00029997000299970003,3.350701937856961,0.0036392162276251794,0.003999600039996,2.6845715280303653,0.0007793338313227501,0.004799785435045597,0.0020382577126902696,0.012553284983965405,0.14573542645735427,0.8975598763535265
morph_nu_sp_plus,step_magnitude_distance,11026,11026,0.006182646816657755,0.00029997000299970003,3.2785366334990127,0.0051658254299901535,0.0022997700229977,2.771947429249984,0.0033837804540251685,0.027197280271972803,1.9050022307046282,0.0020918960735505396,0.0128836345888066,0.012966788427540224,0.07986025979160971,0.33844342838443425,1.0
morph_nu_sp_plus,turning_angle_distance,11026,5995,0.0045282925562097065,0.17638236176382363,0.9386211380470768,0.002476465184373694,0.30526947305269475,0.5167927669929683,-0.0009745789303980827,0.5786421357864213,-0.22729672345689703,0.2768223177682232,1.0,0.39469007644690074,1.0,0.8636217186362172,1.0
morph_prs_gn_atomic_psalm,content_distance,11026,11026,0.0024276937516779923,9.999000099990002e-05,4.24147677546805,0.002283787246531368,9.999000099990002e-05,4.008136989358611,,,,0.00014169706024050002,0.0008726882609173813,0.00012099246696334935,0.0007451721679979465,,
morph_prs_gn_atomic_psalm,structural_distance,11026,11026,-2.3613674442588397e-10,0.49875012498750126,-0.09474499198435979,-3.2350555047351477e-10,0.5172482751724827,-0.13276463539467842,-1.0664721995446505e-09,0.653034696530347,-0.46161679331760835,0.713861409557969,1.0,0.7893182110360392,1.0,0.764851775691996,1.0
morph_prs_gn_atomic_psalm,adjacent_similarity_distance,11026,11026,4.07744599177095e-10,0.37546245375462456,0.18521326736905863,1.4428614941751023e-10,0.41505849415058493,0.07008581366705807,-5.703933625310929e-10,0.5453454654534546,-0.2454599879616354,0.5852797073233853,1.0,0.6321293158040517,1.0,0.7703963646188572,1.0
