model,n_pairs,mean_true_similarity,median_true_similarity,std_true_similarity,background_mean,background_std,background_n_vectors,calibrated_effect_size,n_pairs_Antithetic,mean_true_similarity_Antithetic,calibrated_effect_size_Antithetic,n_pairs_Emblematic,mean_true_similarity_Emblematic,calibrated_effect_size_Emblematic,n_pairs_Staircase,mean_true_similarity_Staircase,calibrated_effect_size_Staircase,n_pairs_Synonymous,mean_true_similarity_Synonymous,calibrated_effect_size_Synonymous,n_pairs_Synthetic,mean_true_similarity_Synthetic,calibrated_effect_size_Synthetic
morph_signature_1_2gram_psalm_shuffle04,1110,1.0,1.0,1.7711606973176183e-16,0.8438785076141357,0.0665350183844566,3416,2.34645598929204,48,1.0,2.34645598929204,26,1.0,2.34645598929204,27,1.0,2.34645598929204,495,1.0,2.34645598929204,514,1.0,2.34645598929204
morph_signature_1_2gram_psalm_shuffle01,1110,1.0,1.0,1.699164454830339e-16,0.842436671257019,0.0671555399894714,3416,2.3462446846184775,48,1.0,2.3462446846184775,26,1.0,2.3462446846184775,27,1.0,2.3462446846184775,495,1.0,2.3462446846184775,514,1.0,2.3462446846184775
morph_signature_1_2gram_psalm_shuffle19,1110,1.0,1.0,1.9139910303623678e-16,0.8421498537063599,0.0673136413097381,3416,2.3449949107240498,48,1.0,2.3449949107240498,26,1.0,2.3449949107240498,27,1.0,2.3449949107240498,495,1.0,2.3449949107240498,514,1.0,2.3449949107240498
morph_signature_1_2gram_psalm_shuffle09,1110,1.0,1.0,1.816963466238019e-16,0.8429912328720093,0.0670425444841384,3416,2.3419273289237585,48,1.0,2.3419273289237585,26,1.0,2.3419273289237585,27,1.0,2.3419273289237585,495,1.0,2.3419273289237585,514,1.0,2.3419273289237585
morph_signature_1_2gram_psalm_shuffle08,1110,1.0,1.0,1.746538124515427e-16,0.8435220122337341,0.0670484229922294,3416,2.333805640505531,48,1.0,2.333805640505531,26,1.0,2.333805640505531,27,1.0,2.333805640505531,495,1.0,2.333805640505531,514,1.0,2.333805640505531
morph_signature_1_2gram_psalm_shuffle23,1110,1.0,1.0,1.9422114667372312e-16,0.8431745767593384,0.0672308802604675,3416,2.332639742824796,48,1.0,2.332639742824796,26,1.0,2.332639742824796,27,1.0,2.332639742824796,495,1.0,2.332639742824796,514,1.0,2.332639742824796
morph_signature_1_2gram_psalm_shuffle28,1110,1.0,1.0,1.952760068980787e-16,0.8425545692443848,0.0677801147103309,3416,2.3228852802696363,48,1.0,2.3228852802696363,26,1.0,2.3228852802696363,27,1.0,2.3228852802696363,495,1.0,2.3228852802696363,514,1.0,2.3228852802696363
morph_signature_inventory_psalm,1110,1.0,1.0,1.8403425189041255e-16,0.8999465107917786,0.0506742000579834,3416,1.9744463473273643,48,1.0,1.9744463473273643,26,1.0,1.9744463473273643,27,1.0,1.9744463473273643,495,1.0,1.9744463473273643,514,1.0,1.9744463473273643
sp_1_2_3gram_psalm_shuffle24,1110,1.0,1.0,2.1828706305267423e-16,0.9048144817352296,0.0490090399980545,3416,1.942203280630452,48,1.0,1.942203280630452,26,1.0000000000000002,1.9422032806304568,27,1.0,1.942203280630452,495,1.0,1.942203280630452,514,1.0,1.942203280630452
sp_1_2_3gram_psalm,1110,1.0,1.0,2.252225068165068e-16,0.8978675007820129,0.0526031702756881,3416,1.9415654737674637,48,1.0,1.9415654737674637,26,1.0,1.9415654737674637,27,1.0,1.9415654737674637,495,1.0,1.9415654737674637,514,1.0,1.9415654737674637
sp_1_2_3gram_psalm_shuffle05,1110,1.0,1.0,2.1925147983971603e-16,0.9051340222358704,0.0490379743278026,3416,1.934541119704128,48,1.0,1.934541119704128,26,1.0,1.934541119704128,27,1.0,1.934541119704128,495,1.0,1.934541119704128,514,1.0,1.934541119704128
sp_1_2_3gram_psalm_shuffle09,1110,1.0,1.0,2.1091341950688683e-16,0.9051340222358704,0.0490854643285274,3416,1.9326694585019033,48,1.0,1.9326694585019033,26,1.0,1.9326694585019033,27,1.0,1.9326694585019033,495,1.0,1.9326694585019033,514,1.0,1.9326694585019033
sp_1_2_3gram_psalm_shuffle03,1110,1.0,1.0,1.7948270442778815e-16,0.9056909084320068,0.0489577017724514,3416,1.9263382093859047,48,1.0,1.9263382093859047,26,1.0,1.9263382093859047,27,1.0,1.9263382093859047,495,1.0,1.9263382093859047,514,1.0,1.9263382093859047
sp_1_2_3gram_psalm_shuffle30,1110,1.0,1.0,2.0969898741963422e-16,0.9051445126533508,0.0492955483496189,3416,1.924220148113688,48,1.0,1.924220148113688,26,1.0,1.924220148113688,27,1.0,1.924220148113688,495,1.0,1.924220148113688,514,1.0,1.924220148113688
sp_1_2_3gram_psalm_shuffle18,1110,1.0,1.0,2.0135140152025534e-16,0.905174434185028,0.0493200533092021,3416,1.9226574071297535,48,1.0,1.9226574071297535,26,1.0,1.9226574071297535,27,1.0,1.9226574071297535,495,1.0,1.9226574071297535,514,1.0,1.9226574071297535
sp_1_2_3gram_psalm_shuffle26,1110,1.0,1.0,1.991889528583436e-16,0.9083849787712096,0.0478545948863029,3416,1.9144456545177555,48,1.0,1.9144456545177555,26,1.0,1.9144456545177555,27,1.0,1.9144456545177555,495,1.0,1.9144456545177555,514,1.0,1.9144456545177555
sp_1_2_3gram_psalm_shuffle29,1110,1.0,1.0,1.9324673902365102e-16,0.90605229139328,0.0490838214755058,3416,1.9140259617642537,48,1.0,1.9140259617642537,26,1.0,1.9140259617642537,27,1.0,1.9140259617642537,495,1.0,1.9140259617642537,514,1.0,1.9140259617642537
sp_1_2_3gram_psalm_shuffle04,1110,1.0,1.0,1.9327546819039323e-16,0.9062708020210266,0.0489764958620071,3416,1.9137587597744523,48,1.0,1.9137587597744523,26,1.0,1.9137587597744523,27,1.0,1.9137587597744523,495,1.0,1.9137587597744523,514,1.0,1.9137587597744523
sp_1_2_3gram_psalm_shuffle06,1110,1.0,1.0,1.895627484602855e-16,0.9053425192832948,0.0495692081749439,3416,1.9096024367109512,48,1.0,1.9096024367109512,26,1.0,1.9096024367109512,27,1.0,1.9096024367109512,495,1.0,1.9096024367109512,514,1.0,1.9096024367109512
sp_1_2_3gram_psalm_shuffle20,1110,1.0,1.0,2.2314211359064455e-16,0.9043757319450378,0.0500827953219413,3416,1.9093236996911187,48,1.0,1.9093236996911187,26,1.0,1.9093236996911187,27,1.0,1.9093236996911187,495,1.0,1.9093236996911187,514,1.0,1.9093236996911187
sp_1_2_3gram_psalm_shuffle28,1110,1.0,1.0,2.2747920340824055e-16,0.9060395956039428,0.0492763146758079,3416,1.906806647660822,48,1.0,1.906806647660822,26,1.0,1.906806647660822,27,1.0,1.906806647660822,495,1.0,1.906806647660822,514,1.0,1.906806647660822
sp_1_2_3gram_psalm_shuffle27,1110,1.0,1.0,2.141787294426419e-16,0.9073538780212402,0.0486295819282531,3416,1.905139182883527,48,1.0,1.905139182883527,26,1.0,1.905139182883527,27,1.0,1.905139182883527,495,1.0,1.905139182883527,514,1.0,1.905139182883527
