model,n_pairs,mean_true_similarity,median_true_similarity,std_true_similarity,background_mean,background_std,background_n_vectors,calibrated_effect_size,n_pairs_Antithetic,mean_true_similarity_Antithetic,calibrated_effect_size_Antithetic,n_pairs_Emblematic,mean_true_similarity_Emblematic,calibrated_effect_size_Emblematic,n_pairs_Staircase,mean_true_similarity_Staircase,calibrated_effect_size_Staircase,n_pairs_Synonymous,mean_true_similarity_Synonymous,calibrated_effect_size_Synonymous,n_pairs_Synthetic,mean_true_similarity_Synthetic,calibrated_effect_size_Synthetic
morph_gn_1gram,2392,0.7920918979143012,0.8616404376890593,0.20806317358985404,0.7751670479774475,0.2033664584159851,818,0.08322340895682033,79,0.7610658074494738,-0.06933906720807254,62,0.8013704657949959,0.1288482772510571,38,0.8844494753839914,0.5373670184244801,1118,0.8115284079714318,0.17879723272560158,1095,0.7707550794215143,-0.02169467172855278
morph_prs_ps_1_2gram,2392,0.8540418774096801,0.9219544457292885,0.1821116324623415,0.8400816917419434,0.19607292115688324,818,0.07119894774539923,79,0.8790096665073508,0.19853825064533062,62,0.8930434016078761,0.2701123110394048,38,0.9232710888620148,0.42427784841084387,1118,0.8774076799329169,0.19036788951141304,1095,0.8237731768661444,-0.0831757632801834
morph_prs_gn_1_2gram,2392,0.857950628149418,0.9219544457292885,0.17910477543461803,0.8453968167304993,0.19308334589004517,818,0.06501757757019477,79,0.8856313519716975,0.20837910724890035,62,0.8931684802911358,0.24741472828962163,38,0.9251620581061836,0.4131130057229694,1118,0.8798450505407333,0.17841121227436757,1095,0.8292727445086928,-0.08350835307664804
morph_st_1_2_3gram,2392,0.59730627244095,0.6060642175747023,0.23883414736999364,0.5875431299209595,0.21975529193878174,818,0.04442733748914823,79,0.5855811711334298,-0.008927925103511255,62,0.6268161482109388,0.17871250309148315,38,0.7180595692874653,0.5939171621990535,1118,0.6048732443404033,0.07886096515150864,1095,0.5845648759494416,-0.013552592728222075
morph_gn_1_2gram,2392,0.6326981133142126,0.6666666683418296,0.24640481054760247,0.6228399872779846,0.22667035460472107,818,0.04349102490009785,79,0.6427597203532309,0.08787974550083233,62,0.611725466989998,-0.049033850533161685,38,0.7645926339389686,0.6253691485513366,1118,0.6577478372543153,0.1540027148111393,1095,0.6030066557500512,-0.08749856840573514
morph_vs_1gram,2392,0.9147114721585031,0.9486832980505138,0.10349679195625469,0.9102203845977783,0.11941582709550858,818,0.03760881342079422,79,0.8987198640639135,-0.09630650152150065,62,0.905801801370345,-0.03700165493054195,38,0.9657535064647597,0.4650398797017588,1118,0.9205764078390938,0.08672236748846307,1095,0.9086102312761287,-0.01348358388341439
morph_gn_1_2_3gram,2392,0.4831188887232197,0.4469517505244722,0.25462369023288,0.4777446687221527,0.22292356193065643,818,0.02410790476575416,79,0.5142193335778508,0.16361960368749187,62,0.45423569345652287,-0.10545756160554551,38,0.6384982912264974,0.7211154402527866,1118,0.5062702161464857,0.12796111446131603,1095,0.45348073494119523,-0.10884418663875972
morph_suffix_1_2_3gram,2392,0.7418777539612702,0.8301088191006016,0.2520365255357711,0.7371027804691613,0.2553860006977493,818,0.0186970839398518,79,0.7944750676563305,0.22464930352650592,62,0.8026929794663831,0.2568276993179751,38,0.8482370205455432,0.4351618325701016,1118,0.7694960045796615,0.12684024974743122,1095,0.702750276258265,-0.1345120880433563
morph_prs_nu_1_2_3gram,2392,0.7663316400286591,0.8518856636077987,0.23421823586982793,0.7619727849960327,0.2448039948940277,818,0.017805489794042083,79,0.7993533224125488,0.15269578191604902,62,0.8113187204495682,0.20157324423932163,38,0.8534055184789219,0.373493633232861,1118,0.7875347818828047,0.1044182179209837,1095,0.7367317935734369,-0.10310694248891779
morph_prs_ps_1_2_3gram,2392,0.745957435165403,0.8335786116755555,0.2503308311966682,0.7453392744064331,0.2513802647590637,818,0.0024590663851929645,79,0.801394817198796,0.22299102455831024,62,0.8080658826742027,0.24952877000066048,38,0.8482370205455432,0.40933104369880735,1118,0.7727016479219797,0.10884853487513095,1095,0.7075858086517213,-0.15018468450933
morph_prs_gn_1_2_3gram,2392,0.7506013106880043,0.8345079511330147,0.24752699114180216,0.7517222762107849,0.2488790601491928,818,-0.004504057199945439,79,0.8087701962620848,0.22921944504733338,62,0.8082360048505868,0.22707305550705711,38,0.8502026437247557,0.3956956742561462,1118,0.7757699512907693,0.09662393881417264,1095,0.7139875354846066,-0.1516187850579229
morph_vs_1_2gram,2392,0.8029747461052091,0.8540168200898581,0.18564985790880373,0.8066577911376953,0.1925096958875656,818,-0.019131737835362025,79,0.7750044063313073,-0.16442488603210423,62,0.7963251019753709,-0.053673603891407094,38,0.9127708389968694,0.5512088488319513,1118,0.817663651893064,0.05717042305129718,1095,0.7865614918380706,-0.10439110200123064
morph_vs_1_2_3gram,2392,0.6647502401569789,0.7195571534515829,0.23983955962505268,0.6881603607473066,0.23551227504772593,818,-0.09940085112584325,79,0.6267714539801023,-0.2606611768102704,62,0.6724306167911014,-0.06678948667545077,38,0.7973286996903942,0.46353566463134444,1118,0.6840035733169179,-0.01764998206376444,1095,0.6427967541492859,-0.19261673978066673
