model,n_true,n_baseline,prevalence,average_precision,true_effect_size,baseline_effect_size,gap,separation_auc,separation_p
sp_1_2_3gram_psalm,2392,331,0.8784428938670584,0.8739959840016295,2.1395143851907243,2.1395143851907243,0.0,0.47877176186482634,0.900372976387295
morph_prs_nu_1gram_psalm,2392,331,0.8784428938670584,0.8736454793456871,0.8584235228921054,0.8584235228921054,0.0,0.46975062898483366,0.9708158461960349
morph_vt_sp_plus_psalm,2392,331,0.8784428938670584,0.8734099266278647,1.6753088346550347,1.6753088346550347,0.0,0.47882101971324353,0.9036290774423446
morph_st_1gram_psalm,2392,331,0.8784428938670584,0.8726626604420196,0.8389201905140121,0.8389201905140121,0.0,0.47415794339641704,0.9471559950886819
sp_1_2gram_psalm,2392,331,0.8784428938670584,0.8705063311373961,1.8393612918033349,1.8393612918033349,0.0,0.46457476583576673,0.9869393230357396
morph_nu_1_2_3gram_psalm,2392,331,0.8784428938670584,0.8702016252289776,1.4874517814373116,1.4874517814373116,0.0,0.46171086400792166,0.9915533437210283
morph_vs_sp_plus_psalm,2392,331,0.8784428938670584,0.8658540316489006,1.4818492415296975,1.4818492415296975,0.0,0.46418259758106073,0.9869324209790677
morph_prs_ps_1_2gram_psalm,2392,331,0.8784428938670584,0.8656460282740925,1.0827771753378421,1.0827771753378421,0.0,0.44604813123301235,0.9995451890100489
morph_prs_gn_1_2_3gram_psalm,2392,331,0.8784428938670584,0.8652861454749685,1.1288062935769736,1.1288062935769736,0.0,0.4411501328698886,0.999873576842702
morph_prs_nu_sp_plus_psalm,2392,331,0.8784428938670584,0.8651971503571361,1.4585852306303602,1.4585852306303602,0.0,0.4483259909668684,0.9992984764628684
morph_prs_ps_1_2_3gram_psalm,2392,331,0.8784428938670584,0.8591757146136301,1.1229940986682987,1.1229940986682987,0.0,0.42720384665905486,0.9999966314829482
